Date,Open,High,Low,Close,Volume,Code,Name,Market,Volume_Ratio,Z_Score,Return_1D,Return_3D,Return_5D,Return_10D
2024-07-18,43500,47450,38550,38900,3764927,051600,한전KPS,KOSPI,9.363340208205926,7.398336325050522,-3.2133676092544987,-0.12853470437017994,-2.056555269922879,1.0282776349614395
2024-12-04,47300,47800,42700,43850,1239427,051600,한전KPS,KOSPI,5.504878622380171,6.483015364286499,0.0,-5.815279361459521,-3.762827822120866,6.61345496009122
2022-04-28,25700,27850,25300,27300,868032,005850,에스엘,KOSPI,5.0620855315125075,6.195692584151649,-1.098901098901099,-2.0146520146520146,-3.8461538461538463,1.6483516483516485
2022-08-17,32050,36500,31750,35600,2381615,005850,에스엘,KOSPI,8.993924343279797,7.276001490289068,-0.1404494382022472,0.7022471910112359,-3.2303370786516856,8.00561797752809
2022-11-15,32200,32200,28400,28900,1380431,005850,에스엘,KOSPI,5.559582533218203,4.869377556013533,-2.941176470588235,-4.325259515570934,-4.325259515570934,-3.1141868512110724
2023-04-05,28600,31200,28600,30800,1699827,005850,에스엘,KOSPI,5.248796668095308,6.280787430180009,-1.6233766233766231,-2.1103896103896105,5.357142857142857,7.142857142857142
2023-05-16,36500,39900,35400,37500,3250680,005850,에스엘,KOSPI,7.9054934239445735,6.149088865717274,3.2,-1.0666666666666667,-2.933333333333333,-3.8666666666666667
2023-07-06,38250,41900,38200,40000,1677017,005850,에스엘,KOSPI,5.851743719951016,2.8238954886993035,1.5,2.375,0.75,-5.125
2023-12-15,30950,34200,30850,32850,618877,005850,에스엘,KOSPI,5.326215956865428,5.242338986147477,3.0441400304414,8.37138508371385,8.06697108066971,4.10958904109589
2024-05-17,34700,35900,34150,35500,788876,005850,에스엘,KOSPI,6.414116200750301,6.640521088916635,-3.2394366197183095,-0.8450704225352111,-4.788732394366197,2.9577464788732395
2024-02-01,48146,50611,47992,50149,141414,004800,효성,KOSPI,5.615633264766382,3.0859833401697854,-1.3838760493728688,-4.147640032702546,-3.226385371592654,-2.919300484556023
2024-03-28,44371,51920,43909,47992,837792,004800,효성,KOSPI,10.628674733186381,7.372809960772498,2.2462077012835473,-4.975829304884147,-4.815385897649608,-9.630771795299216
2024-06-11,45681,46220,45526,45681,744230,004800,효성,KOSPI,8.704383361052436,4.641869872620647,0.5056806987587837,-0.33712046583918914,-4.553315382763074,-2.362032354808345
2024-08-13,42150,42800,41550,42100,428276,004800,효성,KOSPI,5.1883784954312935,3.270948788605107,2.137767220902613,4.86935866983373,5.225653206650831,17.81472684085511
2024-08-14,42000,43000,41800,43000,791847,004800,효성,KOSPI,6.618705216371922,4.927290927686304,0.6976744186046512,2.3255813953488373,2.441860465116279,13.023255813953488
2024-11-22,49500,49500,44750,45050,123959,004800,효성,KOSPI,6.069935069386636,2.149974255051295,-0.6659267480577136,0.6659267480577136,-0.11098779134295228,2.3307436182019976
2024-12-17,47000,55100,46600,52200,412798,004800,효성,KOSPI,6.668497496878166,6.646750881148903,0.0,-1.7241379310344827,-2.2988505747126435,
2023-05-19,21350,23800,21300,23750,2974660,353200,대덕전자,KOSPI,5.314303747977096,4.1834945444428335,-0.631578947368421,-3.3684210526315788,0.0,7.157894736842104
2023-07-14,35000,39650,34350,37550,7729690,353200,대덕전자,KOSPI,5.19971612312991,5.653233851754741,1.4647137150466045,-3.1957390146471374,-6.25832223701731,-3.062583222370173
2023-12-13,26100,28500,26050,27000,4709784,353200,대덕전자,KOSPI,5.990961628420593,6.902132653540224,1.4814814814814816,-0.1851851851851852,2.4074074074074074,0.1851851851851852
2024-04-01,25550,27900,25250,27000,7777601,353200,대덕전자,KOSPI,8.147131673379212,7.373481913246965,-0.3703703703703704,0.0,-6.481481481481481,-14.25925925925926
2024-07-10,22800,25000,22700,24900,3724845,353200,대덕전자,KOSPI,6.571127030463513,6.327648702265905,-1.6064257028112447,-2.8112449799196786,-8.032128514056225,-8.433734939759036
2024-11-05,16450,18780,16290,17950,3652785,353200,대덕전자,KOSPI,9.563461082302968,7.273386837278003,-1.6713091922005572,1.6713091922005572,-9.749303621169917,-14.206128133704734
2024-05-14,31250,34650,30950,34200,2199629,001450,현대해상,KOSPI,5.48336198249989,5.8669704202291095,1.1695906432748537,0.43859649122807015,-4.678362573099415,-3.508771929824561
2022-05-17,297000,297000,274500,277500,139189,004370,농심,KOSPI,5.917949982567879,5.69991013797651,-1.2612612612612613,0.7207207207207207,-0.9009009009009009,-0.5405405405405406
2023-06-19,417500,424500,394500,411500,137248,004370,농심,KOSPI,5.166565341534708,5.8657768571700055,-0.6075334143377886,0.850546780072904,-1.8226002430133657,-1.0935601458080195
2023-11-15,484500,485500,440500,442500,144762,004370,농심,KOSPI,6.582275027622802,6.551862784742361,-3.050847457627119,-4.519774011299435,-5.536723163841808,-7.231638418079096
2022-08-12,16300,19000,16150,16900,462337,001430,세아베스틸지주,KOSPI,7.322074215786731,6.056668334792398,2.6627218934911245,-2.0710059171597637,-4.142011834319527,13.313609467455622
2022-08-26,16400,20350,16300,18050,3225489,001430,세아베스틸지주,KOSPI,14.275552518434246,7.5125580165573025,6.094182825484765,3.32409972299169,10.80332409972299,9.141274238227147
2022-08-29,17650,21050,17300,19150,4783394,001430,세아베스틸지주,KOSPI,10.353653220363784,6.277777856015617,1.5665796344647518,-1.3054830287206265,13.577023498694519,-1.0443864229765014
2023-02-17,16520,18650,16510,18150,653870,001430,세아베스틸지주,KOSPI,5.822863379063178,5.706122640059793,5.619834710743802,7.7134986225895315,1.2121212121212122,23.96694214876033
2023-02-27,23000,23850,23000,23850,1647705,001430,세아베스틸지주,KOSPI,6.778522716847686,6.68576976812372,-5.660377358490567,-1.4675052410901468,-0.41928721174004197,-9.643605870020965
2023-02-28,25300,25500,21500,22500,2211342,001430,세아베스틸지주,KOSPI,6.291975045976811,5.839613271420963,2.2222222222222223,0.0,9.777777777777779,-2.888888888888889
2023-11-16,24900,29500,24350,24500,2268276,001430,세아베스틸지주,KOSPI,9.970717876864748,7.395322648152984,-2.2448979591836733,4.285714285714286,5.3061224489795915,0.40816326530612246
2024-11-07,21950,24150,21250,23600,1992823,001430,세아베스틸지주,KOSPI,13.427676812324643,7.562392571338987,1.4830508474576272,0.211864406779661,0.847457627118644,-6.779661016949152
2022-09-08,14350,14900,12300,13800,877243,000240,한국앤컴퍼니,KOSPI,6.651509671588331,6.610691697436576,3.260869565217391,0.0,-0.36231884057971014,-8.695652173913043
2023-08-18,11060,14000,11040,12400,8645118,000240,한국앤컴퍼니,KOSPI,16.92610968028102,7.608232680024368,-0.08064516129032258,-12.822580645161292,-16.048387096774196,-12.016129032258064
2023-08-21,13620,14460,12220,12390,8264084,000240,한국앤컴퍼니,KOSPI,8.971540671122828,5.20971428544518,-11.541565778853915,-15.415657788539145,-13.962873284907182,-10.976594027441484
2023-12-05,20200,21850,19990,21850,6012686,000240,한국앤컴퍼니,KOSPI,10.34216499667728,7.291801223633217,-5.034324942791762,1.3729977116704806,-3.8901601830663615,-20.22883295194508
2023-12-06,21200,21950,20350,20750,5154186,000240,한국앤컴퍼니,KOSPI,6.327704715314206,4.753878659480574,6.506024096385541,8.674698795180722,4.096385542168675,-14.698795180722893
2023-12-07,21000,23750,20700,22100,8822945,000240,한국앤컴퍼니,KOSPI,7.079460437922282,5.610999239682192,0.22624434389140274,-4.97737556561086,-4.298642533936651,-22.579185520361992
2024-09-12,17960,18290,16940,17810,793141,000240,한국앤컴퍼니,KOSPI,5.501976509418813,6.23973113789609,-0.05614823133071309,-3.0881527231892196,-1.1229646266142617,-4.54800673778776
2024-12-17,17500,21900,17280,19990,1807438,000240,한국앤컴퍼니,KOSPI,10.4715335427905,7.445268012124577,-4.452226113056528,-11.555777888944473,-10.755377688844423,
2023-05-31,17920,18820,17920,18330,8516462,030000,제일기획,KOSPI,10.158867431228282,7.52356785751696,-0.6001091107474086,1.2547735951991272,1.2547735951991272,3.109656301145663
2022-07-20,103000,113000,102000,110500,810304,139480,이마트,KOSPI,5.402656976647275,6.40237818297875,3.167420814479638,4.524886877828054,0.4524886877828055,-4.524886877828054
2023-08-31,73300,74700,73000,73800,1861606,139480,이마트,KOSPI,7.534154711118144,7.395633910212385,-0.9485094850948509,-1.6260162601626018,-3.116531165311653,-2.8455284552845526
2024-01-29,70700,81700,70300,80900,1868008,139480,이마트,KOSPI,8.640496743175747,7.146408350088494,-3.8318912237330034,-2.2249690976514214,8.529048207663783,-3.584672435105068
2024-12-23,70400,70500,67100,69600,904388,139480,이마트,KOSPI,5.280182064774751,6.516303090400358,2.8735632183908044,-2.1551724137931036,,
2024-12-27,76000,76100,67000,68100,1538193,139480,이마트,KOSPI,5.138150641495114,5.813860859736448,-6.901615271659324,,,
2022-05-06,36700,40500,35750,39150,6068173,336260,두산퓨얼셀,KOSPI,7.594726746568391,6.922776711081447,-2.554278416347382,0.7662835249042145,-4.597701149425287,-4.342273307790549
2022-08-11,36300,41200,36300,40350,5737952,336260,두산퓨얼셀,KOSPI,9.466750071995254,7.228512081211398,0.12391573729863693,-0.9913258983890955,-6.319702602230483,-0.7434944237918215
2024-04-29,18100,20550,18100,20050,1324439,336260,두산퓨얼셀,KOSPI,5.055145417029582,6.763426578909901,-0.5985037406483791,-0.7481296758104738,4.488778054862843,8.478802992518704
2024-05-22,21350,25700,21300,25000,15098611,336260,두산퓨얼셀,KOSPI,13.43127412069546,7.5626777077243315,1.6,4.8,-2.0,-8.4
2024-05-23,25000,27300,23900,25400,14507091,336260,두산퓨얼셀,KOSPI,7.8806855289667155,5.20678057563583,-1.574803149606299,2.952755905511811,-7.874015748031496,-11.41732283464567
2022-05-12,7350,7920,7230,7690,24592099,028670,팬오션,KOSPI,5.470842376193158,4.119964370059402,2.2106631989596877,2.990897269180754,3.1209362808842656,4.031209362808843
2023-09-15,4355,4930,4355,4820,17973408,028670,팬오션,KOSPI,6.878974119581245,7.226258077934307,-4.356846473029045,5.394190871369295,2.6970954356846475,-2.5933609958506225
2023-09-20,4720,5250,4715,5080,21471571,028670,팬오션,KOSPI,5.510789095600793,5.6642378820031425,0.7874015748031495,-5.019685039370079,-2.3622047244094486,-11.614173228346457
2023-11-30,4420,4795,4380,4525,39663902,028670,팬오션,KOSPI,8.08200039377028,6.059455637765578,7.07182320441989,2.209944751381215,-3.535911602209945,-2.7624309392265194
2024-02-07,4275,4600,4145,4335,109140490,028670,팬오션,KOSPI,9.661894009905795,6.289260030501291,3.575547866205306,-0.2306805074971165,2.5374855824682814,3.4602076124567476
2023-04-11,56000,64500,55500,64400,1631487,011210,현대위아,KOSPI,7.564615031517548,7.304585798910265,1.2422360248447204,-0.7763975155279503,-4.192546583850932,-3.881987577639751
2024-02-02,61500,65500,61000,64500,510224,011210,현대위아,KOSPI,5.389514602077221,6.172965082822537,-1.7054263565891472,-3.565891472868217,-3.875968992248062,-5.736434108527131
2023-03-31,7090,7110,6800,6900,6306174,139130,iM금융지주,KOSPI,8.345491153871274,7.1974080054548155,-1.7391304347826086,-1.4492753623188406,1.3043478260869565,0.7246376811594203
2024-02-01,8990,9890,8990,9800,3368843,139130,iM금융지주,KOSPI,5.935506457168233,6.85802044513506,-1.6326530612244898,-5.714285714285714,-2.3469387755102042,-4.285714285714286
2022-09-16,6100,6100,5910,5970,463384,097230,HJ중공업,KOSPI,8.785705008915883,7.43566489555727,-3.5175879396984926,-8.877721943048575,-14.07035175879397,-27.97319932998325
2022-10-26,3395,4195,3240,3330,641060,097230,HJ중공업,KOSPI,7.070032540060227,5.898916634049606,11.711711711711711,5.255255255255255,9.90990990990991,15.915915915915916
2022-10-27,3330,3960,3300,3720,698126,097230,HJ중공업,KOSPI,5.660459663125599,4.886051643505637,-2.1505376344086025,-1.747311827956989,0.8064516129032258,6.182795698924731
2023-07-04,4100,4900,4050,4735,1339113,097230,HJ중공업,KOSPI,10.710016579530159,7.438477596100147,-1.478352692713833,-2.7455121436114043,-5.913410770855332,-4.329461457233368
2024-04-18,2900,3355,2890,3005,401715,097230,HJ중공업,KOSPI,7.054066868019948,6.67020480730236,0.6655574043261231,3.1613976705490847,1.8302828618968388,2.1630615640599005
2024-06-03,3285,3570,3280,3460,808135,097230,HJ중공업,KOSPI,9.079694150811223,6.623160376526697,-4.335260115606936,-10.54913294797688,-10.404624277456648,-2.167630057803468
2024-06-05,3300,3490,3050,3115,988135,097230,HJ중공업,KOSPI,6.04214246623925,5.128633036861202,-0.6420545746388443,-0.4815409309791332,1.9261637239165328,9.309791332263243
2024-07-23,3590,3775,3500,3540,1125134,097230,HJ중공업,KOSPI,5.465040172975851,4.204218277152633,-1.5536723163841808,-7.627118644067797,-5.084745762711865,-13.700564971751412
2024-11-07,2415,2775,2405,2605,720864,097230,HJ중공업,KOSPI,6.724336476146723,6.4393466313450345,5.566218809980806,15.163147792706333,12.092130518234164,24.37619961612284
2024-11-08,2740,3010,2670,2750,1179066,097230,HJ중공업,KOSPI,7.3529171486746465,6.238916671158151,6.7272727272727275,3.272727272727273,7.090909090909091,42.90909090909091
2024-11-22,3245,4150,3220,3930,3410400,097230,HJ중공업,KOSPI,7.23374023122134,6.772979980124021,10.559796437659033,18.702290076335878,15.903307888040713,-11.068702290076336
2024-11-25,4095,4675,3955,4345,3294905,097230,HJ중공업,KOSPI,5.209828533986297,4.909098809339126,-6.329113924050633,3.1070195627157653,3.567318757192175,-25.891829689298046
2024-11-27,4260,4835,4130,4665,5019264,097230,HJ중공업,KOSPI,5.332031645255297,5.300139542937007,-3.965702036441586,-3.536977491961415,-16.934619506966776,-18.006430868167204
2022-11-30,33000,33550,31650,31650,4315006,002790,아모레퍼시픽홀딩스,KOSPI,7.011771553712979,7.263821130066376,-1.1058451816745656,9.162717219589258,3.6334913112164293,7.740916271721959
2023-08-10,32400,36400,30700,34800,3775625,002790,아모레퍼시픽홀딩스,KOSPI,7.453135434512984,6.921681939310294,-4.310344827586207,-8.189655172413794,-11.925287356321839,-7.327586206896551
2024-08-07,27500,27500,24100,24300,1694967,002790,아모레퍼시픽홀딩스,KOSPI,5.649574565420098,6.262170626151084,1.2345679012345678,1.8518518518518516,2.880658436213992,1.2345679012345678
2022-11-30,92500,92800,88400,88400,1264673,000120,CJ대한통운,KOSPI,8.668969164420892,7.32614018393349,1.6968325791855203,-1.1312217194570136,-4.524886877828054,3.3936651583710407
2023-11-17,79900,89900,79800,87400,465532,000120,CJ대한통운,KOSPI,6.009272101919543,6.470338390486763,2.8604118993135015,6.979405034324943,9.610983981693364,30.205949656750576
2024-12-27,86500,91000,85200,85700,435740,000120,CJ대한통운,KOSPI,6.82959323216056,5.854933986914649,-1.5169194865810969,,,
2022-05-26,87809,100921,87412,98140,3260855,010060,OCI홀딩스,KOSPI,6.718107836297093,6.86856295155177,3.239250050947626,4.453841450988384,6.8830242510699,5.6684328510291415
2024-05-23,101100,107300,99500,100000,420822,010060,OCI홀딩스,KOSPI,5.747195350040937,5.494937949514,-1.7000000000000002,-1.3,-6.800000000000001,-6.4
2022-07-06,82700,84600,81600,81800,5889911,361610,SK아이이테크놀로지,KOSPI,10.777126748976615,7.500266743004046,0.12224938875305623,1.2224938875305624,0.4889975550122249,2.689486552567237
2023-04-04,77600,90700,77100,85600,6384271,361610,SK아이이테크놀로지,KOSPI,8.097640153052094,6.995449608800372,1.8691588785046727,7.710280373831775,1.8691588785046727,-4.322429906542056
2023-07-26,97800,120000,97600,108600,7453982,361610,SK아이이테크놀로지,KOSPI,8.64114982519424,7.220378708665202,-8.379373848987107,-1.1970534069981584,-5.893186003683241,-11.141804788213628
2024-08-30,34100,34950,32900,32900,2865082,361610,SK아이이테크놀로지,KOSPI,8.556364595821897,6.7860655787400805,2.5835866261398177,-0.60790273556231,-3.4954407294832825,2.5835866261398177
2023-08-10,107300,124500,107300,123800,1004380,192820,코스맥스,KOSPI,6.3961983765279555,7.191658791700696,7.512116316639742,11.631663974151857,13.08562197092084,16.720516962843295
2023-05-31,79400,81400,79400,80000,1238300,023530,롯데쇼핑,KOSPI,9.991822085372265,7.508977793650832,0.375,1.0,0.8750000000000001,-0.25
2024-11-18,61600,63000,56100,58000,439072,023530,롯데쇼핑,KOSPI,7.28356109391433,6.54991817384861,-0.1724137931034483,0.5172413793103449,-1.5517241379310345,-2.586206896551724
2022-05-25,93900,93900,79500,83600,2564195,020150,롯데에너지머티리얼즈,KOSPI,5.850906775948304,7.028686114189727,-2.3923444976076556,0.11961722488038277,5.143540669856459,-1.076555023923445
2023-07-05,48900,58900,48900,58000,2599076,020150,롯데에너지머티리얼즈,KOSPI,6.835717962158214,6.686241550538611,-6.206896551724138,-10.344827586206897,-8.793103448275861,-7.241379310344828
2023-11-30,44550,46750,44450,45000,2171459,020150,롯데에너지머티리얼즈,KOSPI,7.376050126157805,7.045331211603748,-0.2222222222222222,-3.3333333333333335,-5.111111111111112,-5.777777777777778
2024-03-21,43000,49200,42850,47050,2039716,020150,롯데에너지머티리얼즈,KOSPI,6.274552026124228,7.055846574454486,1.5940488841657812,5.951115834218916,6.163655685441021,1.9128586609989375
2023-05-03,123700,129200,123100,127800,32129,018670,SK가스,KOSPI,5.114169060940571,4.675822142145899,3.599374021909233,2.8169014084507045,6.025039123630673,1.9561815336463224
2023-09-19,135000,164400,135000,147400,203875,018670,SK가스,KOSPI,11.379270889438978,7.544998968672899,0.9497964721845319,3.934871099050204,-1.01763907734057,1.289009497964722
2024-06-03,179100,229500,179100,190500,483551,018670,SK가스,KOSPI,13.242965673252304,7.579701292866089,-8.031496062992126,-9.186351706036746,-8.923884514435695,-7.5065616797900265
2024-06-04,187600,205000,171000,175200,250261,018670,SK가스,KOSPI,5.144232597481749,3.339070636251162,2.3972602739726026,1.7694063926940637,-0.91324200913242,0.0
2024-11-27,212000,234000,203500,213500,72147,018670,SK가스,KOSPI,5.251179107953884,6.638405083400248,1.639344262295082,-0.936768149882904,-2.576112412177986,-2.3419203747072603
2024-10-28,65000,66200,60600,61300,1545875,462870,시프트업,KOSPI,5.230344065033388,2.2500186638605713,4.404567699836868,5.5464926590538335,7.177814029363784,-1.3050570962479608
2022-06-23,46400,59200,43050,43050,94316,000155,두산우,KOSPI,15.802957315796087,7.5212180054597555,-0.5807200929152149,7.665505226480835,8.94308943089431,6.155632984901278
2022-09-15,49000,62700,48600,54000,276447,000155,두산우,KOSPI,16.840351491707658,7.199991267182172,4.814814814814815,23.88888888888889,8.333333333333332,-4.62962962962963
